,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,ZR,2009-01-02,-0.0071196461704992,0.119640686,-0.0008517993491955494,0.0186561298772337,-0.0008517993491955494,-0.0008517993491955494,-0.0008517993491955494,-0.0008517993491955494,-0.0008517993491955494,-0.0008517993491955494
1,ZR,2009-01-05,-0.0027046902786958,-0.0194563,5.262326786164774e-05,0.0185336985114523,4.909746293672157e-05,4.55716580117954e-05,4.204585308686924e-05,3.852004816194307e-05,3.499424323701691e-05,3.146843831209074e-05
2,ZR,2009-01-06,-0.0044865937048937,-0.09367568,0.0004202847182469449,0.0182526673623261,0.000418355972945508,0.00041642722764407105,0.00041449848234263416,0.0004125697370411973,0.0004106409917397604,0.00040871224643832346
3,ZR,2009-01-07,-0.0024689468349084,-0.214933,0.0005306581329190252,0.0180163297476275,0.0005274465046983879,0.0005242348764777505,0.0005210232482571131,0.0005178116200364758,0.0005145999918158384,0.000511388363595201
4,ZR,2009-01-08,0.0100797056046528,-0.26247025,-0.0026456228032231744,0.0177353374680721,-0.0026469784585005673,-0.00264833411377796,-0.002649689769055353,-0.002651045424332746,-0.0026524010796101388,-0.0026537567348875316
5,ZR,2009-01-09,-0.0183163800171574,-0.24526978,0.004492454412777527,0.017789074148064,0.004491976468817088,0.004491498524856649,0.00449102058089621,0.004490542636935771,0.004490064692975331,0.004489586749014892
6,ZR,2009-01-12,-0.0297150789112988,-0.33040324,0.009817958305614048,0.018564003921784,0.00981606357199831,0.009814168838382572,0.009812274104766835,0.009810379371151097,0.009808484637535359,0.00980658990391962
7,ZR,2009-01-13,0.0039458020065295,-0.3330999,-0.0013143462604086422,0.020960396346743,-0.001315246849950242,-0.0013161474394918417,-0.0013170480290334416,-0.0013179486185750412,-0.001318849208116641,-0.001319749797658241
8,ZR,2009-01-14,-0.0105517125934074,-0.2375557,0.002506619445582806,0.0207202901895667,0.002504527890417749,0.0025024363352526917,0.0025003447800876345,0.0024982532249225773,0.0024961616697575205,0.0024940701145924633
9,ZR,2009-01-15,0.0045590379983219,-0.27715096,-0.0012635417523332916,0.0207107676388604,-0.0012644474930343977,-0.001265353233735504,-0.00126625897443661,-0.0012671647151377163,-0.0012680704558388225,-0.0012689761965399286
10,ZR,2009-01-16,-0.0168851534010049,-0.2818914,0.0047597796256841855,0.0205060703256953,0.0047596072946997315,0.0047594349637152785,0.0047592626327308245,0.004759090301746371,0.0047589179707619176,0.004758745639777464
11,ZR,2009-01-20,-0.0040951825845203,-0.3335853,0.001366092678663749,0.0210638801304088,0.00136510519442161,0.0013641177101794712,0.0013631302259373322,0.0013621427416951933,0.0013611552574530543,0.0013601677732109155
12,ZR,2009-01-21,-0.0115446520957369,-0.3320471,0.0038333683047226436,0.0207370200137039,0.00383328541411426,0.003833202523505876,0.0038331196328974925,0.0038330367422891084,0.0038329538516807247,0.003832870961072341
13,ZR,2009-01-22,0.0019729957083232,-0.3460315,-0.0006827186387721526,0.0207488882843143,-0.0006830327384748663,-0.00068334683817758,-0.0006836609378802937,-0.0006839750375830074,-0.0006842891372857211,-0.0006846032369884348
14,ZR,2009-01-23,-0.0106797308586101,-0.32690588,0.003491266776029624,0.0204711627841477,0.0034909322688549353,0.0034905977616802464,0.003490263254505558,0.0034899287473308693,0.0034895942401561805,0.0034892597329814917
15,ZR,2009-01-26,-0.0046463446607071,-0.3551417,0.001650110738402596,0.0204101336066145,0.0016494345736094717,0.0016487584088163477,0.0016480822440232234,0.0016474060792300994,0.0016467299144369751,0.001646053749643851
16,ZR,2009-01-27,-0.0011442346362125,-0.3615041,0.0004136455211791092,0.0200925046254978,0.00041336595706357836,0.0004130863929480476,0.00041280682883251677,0.00041252726471698595,0.0004122477006014552,0.00041196813648592437
17,ZR,2009-01-28,-0.0194320926557692,-0.378509,0.007355222247509908,0.0197667973080581,0.0073546757395960794,0.0073541292316822516,0.007353582723768423,0.007353036215854594,0.007352489707940766,0.007351943200026937
18,ZR,2009-01-29,-0.0011742168794878,-0.40641686,0.0004772215408815039,0.0204588829176472,0.0004768831075247595,0.0004765446741680151,0.0004762062408112707,0.00047586780745452625,0.00047552937409778187,0.00047519094074103743
19,ZR,2009-01-30,0.0119631968080943,-0.46053213,-0.005509436493415223,0.0201320746970522,-0.005510858814721087,-0.00551228113602695,-0.005513703457332814,-0.005515125778638677,-0.005516548099944541,-0.005517970421250404
20,ZR,2009-02-02,-0.0032302074636047,-0.44677812,0.0014431860133105221,0.0206002375304067,0.0014426249558400495,0.0014420638983695768,0.0014415028408991044,0.0014409417834286317,0.001440380725958159,0.0014398196684876864
21,ZR,2009-02-03,0.0009727438343594,-0.4279986,-0.0004163330015895943,0.020262567388305,-0.00041660012069166336,-0.0004168672397937324,-0.00041713435889580147,-0.00041740147799787053,-0.0004176685970999396,-0.00041793571620200864
22,ZR,2009-02-04,0.0171373932937455,-0.4464146,-0.0076503823988721695,0.0199706626059638,-0.007650963942186721,-0.007651545485501273,-0.007652127028815824,-0.0076527085721303754,-0.007653290115444927,-0.007653871658759479
23,ZR,2009-02-05,0.012300333834299,-0.4390623,-0.005400612831388007,0.0209873742163614,-0.00540128996061419,-0.0054019670898403736,-0.005402644219066556,-0.00540332134829274,-0.005403998477518923,-0.005404675606745107
24,ZR,2009-02-06,0.0110644122734749,-0.4032559,-0.004461789636429285,0.0213752835689135,-0.004462760430392785,-0.004463731224356286,-0.004464702018319787,-0.004465672812283287,-0.004466643606246787,-0.004467614400210288
25,ZR,2009-02-09,-0.016690662989934,-0.3761748,0.0062786069380956775,0.021599832311853,0.006277921930641016,0.006277236923186354,0.006276551915731693,0.0062758669082770314,0.006275181900822369,0.006274496893367708
26,ZR,2009-02-10,-0.0016861906855012,-0.38681334,0.0006522410552712409,0.0222285665362213,0.0006522344393713417,0.0006522278234714425,0.0006522212075715433,0.0006522145916716441,0.0006522079757717449,0.0006522013598718457
27,ZR,2009-02-11,0.0013770347896107,-0.4125005,-0.0005680275401668374,0.0218619728421573,-0.0005687205240936321,-0.0005694135080204268,-0.0005701064919472215,-0.0005707994758740163,-0.000571492459800811,-0.0005721854437276057
28,ZR,2009-02-12,-0.0029620694932449,-0.42386794,0.0012555262969124494,0.0215286352239283,0.0012551388066692854,0.0012547513164261213,0.0012543638261829574,0.0012539763359397935,0.0012535888456966294,0.0012532013554534655
29,ZR,2009-02-13,-0.0153310692421382,-0.4060025,0.006224452312926054,0.0211850595653926,0.006224204746953963,0.006223957180981871,0.00622370961500978,0.006223462049037689,0.006223214483065597,0.006222966917093506
30,ZR,2009-02-17,0.00271731483445,-0.432025,-0.0011739479020930457,0.0215896378814933,-0.0011743476890656837,-0.0011747474760383217,-0.0011751472630109597,-0.0011755470499835979,-0.0011759468369562358,-0.0011763466239288738
31,ZR,2009-02-18,0.0049247407098649,-0.44757697,-0.002204200524277289,0.0213101459613292,-0.0022046693149409317,-0.0022051381056045743,-0.002205606896268217,-0.0022060756869318595,-0.002206544477595502,-0.002207013268259145
32,ZR,2009-02-19,-0.0111016335682226,-0.4500335,0.004996106853774381,0.0211228277081324,0.004995963911445253,0.004995820969116124,0.004995678026786995,0.004995535084457867,0.004995392142128738,0.004995249199799609
33,ZR,2009-02-20,0.0035434825504139,-0.47422028,-0.0016803912726293699,0.0211371416160249,-0.0016809250778003228,-0.0016814588829712758,-0.0016819926881422287,-0.001682526493313182,-0.0016830602984841349,-0.0016835941036550878
34,ZR,2009-02-23,-0.0029949618195773,-0.4941879,0.0014800738666899142,0.0208940558426448,0.0014794990404751556,0.0014789242142603971,0.0014783493880456385,0.0014777745618308798,0.0014771997356161214,0.0014766249094013628
35,ZR,2009-02-24,0.0130236841147657,-0.48958132,-0.00637615241731583,0.0205567666329274,-0.006376229892854363,-0.006376307368392896,-0.00637638484393143,-0.006376462319469963,-0.006376539795008497,-0.00637661727054703
36,ZR,2009-02-25,-0.0009111296285093,-0.49072003,0.00044710956195761397,0.0210104651912049,0.000446892192934337,0.00044667482391106,0.0004464574548877831,0.00044624008586450613,0.0004460227168412292,0.0004458053478179522
37,ZR,2009-02-26,0.0018566350879102,-0.52855027,-0.000981324971844117,0.0206633162722647,-0.000982375324671137,-0.000983425677498157,-0.0009844760303251768,-0.0009855263831521968,-0.0009865767359792169,-0.000987627088806237
38,ZR,2009-02-27,-0.0073206765626758,-0.53219104,0.0038959984597169406,0.0203554289999618,0.003895731164130811,0.0038954638685446807,0.003895196572958551,0.0038949292773724207,0.003894661981786291,0.0038943946862001607
39,ZR,2009-03-02,-0.0028876629820173,-0.5680608,0.0016403681879754814,0.0201657866582127,0.001639411647140103,0.0016384551063047244,0.0016374985654693459,0.0016365420246339673,0.0016355854837985888,0.0016346289429632103
40,ZR,2009-03-03,0.0013780404726646,-0.5731431,-0.0007898144223012171,0.019842262348613,-0.0007901524340272298,-0.0007904904457532424,-0.0007908284574792551,-0.0007911664692052678,-0.0007915044809312804,-0.0007918424926572931
41,ZR,2009-03-04,-0.0073748639554488,-0.54502124,0.004019457467909011,0.0195410503132186,0.004018987904747602,0.004018518341586194,0.004018048778424785,0.004017579215263377,0.004017109652101969,0.004016640088940561
42,ZR,2009-03-05,0.0071536378390582,-0.5482546,-0.003922014917152845,0.0193515578927848,-0.0039222228920515936,-0.003922430866950342,-0.003922638841849092,-0.003922846816747841,-0.00392305479164659,-0.003923262766545339
43,ZR,2009-03-06,0.0048487756889019,-0.55437213,-0.002688026115395323,0.0192946773842681,-0.0026882153706565323,-0.0026884046259177414,-0.0026885938811789505,-0.0026887831364401597,-0.0026889723917013684,-0.0026891616469625775
44,ZR,2009-03-09,0.0167692149568824,-0.553913,-0.009288686118225638,0.0191049073447823,-0.009288809600088583,-0.00928893308195153,-0.009289056563814475,-0.009289180045677421,-0.009289303527540366,-0.009289427009403313
45,ZR,2009-03-10,-0.015596913727885,-0.5553404,0.008661596453130875,0.0198672732935502,0.00866110476503357,0.008660613076936266,0.00866012138883896,0.008659629700741656,0.008659138012644351,0.008658646324547046
46,ZR,2009-03-11,-0.013648207989327,-0.55165607,0.0075291167460586235,0.0203627504724858,0.007528709918366518,0.007528303090674413,0.007527896262982308,0.007527489435290203,0.007527082607598098,0.007526675779905993
47,ZR,2009-03-12,-0.0146535203349749,-0.56448555,0.008271700484651234,0.0206260550866172,0.008271570008754841,0.008271439532858447,0.008271309056962054,0.00827117858106566,0.008271048105169267,0.008270917629272874
48,ZR,2009-03-13,-0.0017648494560048,-0.5553607,0.0009801279849097645,0.0209506738817125,0.0009797218685651393,0.000979315752220514,0.0009789096358758889,0.0009785035195312636,0.0009780974031866384,0.0009776912868420132
49,ZR,2009-03-16,0.0200173452439246,-0.56888914,-0.011387650342573412,0.020604373785876,-0.011388171038470932,-0.01138869173436845,-0.011389212430265971,-0.01138973312616349,-0.01139025382206101,-0.01139077451795853
50,ZR,2009-03-17,0.004854375511191,-0.5560477,-0.0026992642311075973,0.0219807146560667,-0.0027003570426667434,-0.00270144985422589,-0.002702542665785036,-0.0027036354773441826,-0.0027047282889033288,-0.002705821100462475
51,ZR,2009-03-18,0.0161679577408044,-0.5859015,-0.009472830672784337,0.0217531440722935,-0.00947360410003172,-0.009474377527279107,-0.00947515095452649,-0.009475924381773875,-0.00947669780902126,-0.009477471236268645
52,ZR,2009-03-19,0.0095400244062813,-0.57847124,-0.005518629780191402,0.0225106909937376,-0.005519213964116295,-0.005519798148041189,-0.005520382331966082,-0.005520966515890975,-0.005521550699815869,-0.005522134883740763
