date,t,cp_location,cp_location_norm,cp_score
2000-10-16,21,10.5,0.5,nan
2000-10-17,22,15.03750050256012,0.3315475951161848,0.7508517751977889
2000-10-18,23,15.862259743901745,0.33989239314753594,0.7172888650064804
2000-10-19,24,15.139514522744264,0.4219278798693208,0.7165805303174473
2000-10-20,25,15.417395897812456,0.4563144810565497,0.717212738799619
2000-10-23,26,15.031812121255175,0.5222946608926107,0.7376588968390694
2000-10-24,27,14.926033998567782,0.5749507619729628,0.74057739751269
2000-10-25,28,15.790037487240681,0.5814267863218723,0.7315856750264267
2000-10-26,29,14.954616254568903,0.6688277974014808,0.7327401693928738
2000-10-27,30,14.372701395953655,0.7441570763831593,0.7485924737338887
2000-10-30,31,14.746088952487792,0.773995764167248,0.7229128434343712
2000-10-31,32,23.263390372313914,0.4160290298898136,0.551595994362355
2000-11-01,33,24.022820994466727,0.42748471454920345,0.7374085811427039
2000-11-02,34,24.017162467595558,0.47537321582878295,0.748277370234167
2000-11-03,35,24.03416907172297,0.522182425156049,0.7216488446077451
2000-11-06,36,24.024081900343052,0.5702818142693784,0.6657206374077544
2000-11-07,37,29.050508024848604,0.37854723691197123,0.7909394796345126
2000-11-08,38,29.047388123738163,0.4263148512505637,0.7675271979959949
2000-11-09,39,29.021406516202923,0.4751711182760513,0.760179490175898
2000-11-10,40,29.025814078140634,0.5225802819933032,0.738784680085746
2000-11-13,41,29.05371386767971,0.568870768205728,0.8083467051243978
2000-11-14,42,29.02509060574763,0.617852828297732,0.7367484941079552
2000-11-15,43,29.0365411215158,0.6649266132611524,0.7887092703074896
2000-11-16,44,38.826298400062235,0.24636674285417928,0.7400694719160377
2000-11-17,45,38.13503177041264,0.32690324902796963,0.6984171607751681
2000-11-20,46,38.53571774817689,0.35544201199157655,0.8194204626127997
2000-11-21,47,38.18832427512507,0.41960360594642526,0.8489379303358497
2000-11-22,48,37.748558866964125,0.4881638634778988,0.7720714551736564
2000-11-24,49,38.222999000977424,0.5131905237629798,0.8319462596685636
2000-11-27,50,38.51306316080188,0.5469969923427678,0.8334871891408032
2000-11-28,51,39.06268186538242,0.5684437206960751,0.9068733569694406
2000-11-29,52,49.012301269985514,0.1422713680959279,0.8356301531751951
2000-11-30,53,49.35278785905135,0.17367676861660253,0.7916605983007586
2000-12-01,54,49.318225823965726,0.22294162743020354,0.7299721768599914
2000-12-04,55,39.03521772344224,0.7602277274551316,0.8940672587456489
2000-12-05,56,39.04934559568073,0.8071740192532987,0.8995595876612437
2000-12-06,57,49.30568530815465,0.3663959377069214,0.6010273722195609
2000-12-07,58,49.344653066160674,0.4121593778018727,0.600387389600871
2000-12-08,59,49.27638826537009,0.46302913022047204,0.6241990524192558
2000-12-11,60,49.00127472413419,0.5237488226602766,0.6367370470804058
2000-12-12,61,49.01524595726108,0.5707025734637581,0.6011543911522582
2000-12-13,62,57.01226317196882,0.23751127752529436,0.5787083981980106
2000-12-14,63,54.511116297851906,0.40423255724514734,0.6080129746189474
2000-12-15,64,54.657288680280814,0.44489101522472313,0.6185356630804302
2000-12-18,65,54.57237196829541,0.4965537157954568,0.6212021439631268
2000-12-19,66,52.962935463060475,0.6208125969971202,0.5875458944617116
2000-12-20,67,52.06625544474932,0.711130693107175,0.6192758733970176
2000-12-21,68,52.99848507054721,0.7143578537834662,0.5998634910226784
2000-12-22,69,52.1494122313334,0.8024089413650761,0.6488799044327549
2000-12-26,70,60.99145859802192,0.4289781619989561,0.7308654842816342
2000-12-27,71,60.99279145810792,0.4765337400900992,0.7871997021977377
2000-12-28,72,70.8535254799136,0.05459402476601906,0.7418865694055506
2000-12-29,73,71.99130116072001,0.04803327806095175,0.9742972715395593
2001-01-02,74,62.32134994856869,0.5561261929253005,0.6850791721527801
2001-01-03,75,60.69081268069468,0.6813898723478725,0.7295985210869352
2001-01-04,76,71.12447557029355,0.2321678299860212,0.7284651214513719
2001-01-05,77,69.98213246164934,0.33418416849288846,0.7606710732990283
2001-01-08,78,62.19254618733005,0.7527358958414261,0.7723313298547382
2001-01-09,79,60.273834212551336,0.8917221803546983,0.8860251902451557
2001-01-10,80,59.000001203906024,0.9999999426711417,0.7864579138210883
2001-01-11,81,60.000023965418315,0.999998858789604,0.7053884374217252
2001-01-12,82,72.01063335696449,0.4756841258588338,0.6844754841498044
2001-01-16,83,71.7938153417354,0.533627840869743,0.6893029720296875
2001-01-17,84,67.96163242293011,0.7637317893842805,0.6005572426242702
2001-01-18,85,67.98190347355994,0.8103855488780981,0.6603369814379167
2001-01-19,86,65.00001074674594,0.9999994882501932,0.7550903177400055
2001-01-22,87,81.98351927837413,0.23888003436313657,0.613706957570476
2001-01-23,88,87.9990935624688,4.316369196187354e-05,0.800353994313241
2001-01-24,89,87.04888425406297,0.09291027361604909,0.8920893080633197
2001-01-25,90,86.99693475669552,0.14300310682402267,0.8234371765266312
2001-01-26,91,85.44006112166056,0.2647589942066399,0.7997014184863238
2001-01-29,92,85.38262051740963,0.3151133086947793,0.7994138303344805
2001-01-30,93,85.25075725000983,0.3690115595233416,0.7476428835968519
2001-01-31,94,84.96558940559692,0.4302100283049088,0.6818769850644189
2001-02-01,95,85.01870855077797,0.47529959282009654,0.612866033009409
2001-02-02,96,84.47646170953502,0.5487399185935706,0.6460047918861698
2001-02-05,97,86.0347337592399,0.5221555352742906,0.5902217090648954
2001-02-06,98,85.21785268130061,0.608673681842828,0.7291362133325081
2001-02-07,99,94.55712095225394,0.2115656689402886,0.6617720731908114
2001-02-08,100,94.19016449464948,0.27665883358812,0.6379192124663573
