date,Settle
2011-03-18,161.39999389648438
2011-03-21,162.10000610351562
2011-03-22,162.14999389648438
2011-03-23,161.5500030517578
2011-03-24,162.10000610351562
2011-03-25,162.5500030517578
2011-03-28,162.39999389648438
2011-03-29,162.4499969482422
2011-03-30,164.35000610351562
2011-03-31,163.1999969482422
2011-04-01,163.89999389648438
2011-04-04,164.39999389648438
2011-04-05,164.4499969482422
2011-04-06,165.8000030517578
2011-04-07,165.64999389648438
2011-04-08,164.39999389648438
2011-04-11,164.25
2011-04-12,163.25
2011-04-13,162.0
2011-04-14,160.9499969482422
2011-04-15,161.0
2011-04-18,158.89999389648438
2011-04-19,159.10000610351562
2011-04-20,159.5
2011-04-21,160.1999969482422
2011-04-25,160.1999969482422
2011-04-26,160.60000610351562
2011-04-27,162.10000610351562
2011-04-28,163.0
2011-04-29,163.1999969482422
2011-05-02,162.6999969482422
2011-05-03,163.14999389648438
2011-05-04,161.8000030517578
2011-05-05,159.75
2011-05-06,160.35000610351562
2011-05-09,160.14999389648438
2011-05-10,161.64999389648438
2011-05-11,159.4499969482422
2011-05-12,159.4499969482422
2011-05-13,157.14999389648438
2011-05-16,156.85000610351562
2011-05-17,157.75
2011-05-18,158.60000610351562
2011-05-19,158.85000610351562
2011-05-20,156.5500030517578
2011-05-23,154.4499969482422
2011-05-24,154.14999389648438
2011-05-25,154.3000030517578
2011-05-26,155.39999389648438
2011-05-27,156.1999969482422
2011-05-31,157.89999389648438
2011-06-01,152.85000610351562
2011-06-02,152.85000610351562
2011-06-03,151.4499969482422
2011-06-06,148.6999969482422
2011-06-07,148.4499969482422
2011-06-08,146.9499969482422
2011-06-09,148.60000610351562
2011-06-10,147.60000610351562
2011-06-13,149.25
2011-06-14,149.9499969482422
2011-06-15,146.75
2011-06-16,147.39999389648438
2011-06-20,148.3000030517578
2011-06-21,150.39999389648438
2011-06-22,149.35000610351562
2011-06-23,147.89999389648438
2011-06-24,146.9499969482422
2011-06-27,148.5
2011-06-28,149.35000610351562
2011-06-29,152.60000610351562
2011-06-30,152.89999389648438
2011-07-01,155.6999969482422
2011-07-05,154.4499969482422
2011-07-06,153.4499969482422
2011-07-07,156.0
2011-07-08,154.0500030517578
2011-07-11,149.60000610351562
2011-07-12,149.10000610351562
2011-07-13,149.39999389648438
2011-07-14,148.25
2011-07-15,148.0500030517578
2011-07-18,145.5500030517578
2011-07-19,147.75
2011-07-20,149.35000610351562
2011-07-21,153.10000610351562
2011-07-22,152.5
2011-07-25,151.5
2011-07-26,151.3000030517578
2011-07-27,147.75
2011-07-28,147.75
2011-07-29,147.39999389648438
2011-08-01,146.85000610351562
2011-08-02,142.85000610351562
2011-08-03,143.3000030517578
2011-08-04,136.1999969482422
2011-08-05,133.9499969482422
2011-08-08,120.80000305175781
2011-08-09,130.35000610351562
2011-08-10,121.8499984741211
2011-08-11,128.25
2011-08-12,127.05000305175781
2011-08-15,131.39999389648438
2011-08-16,128.8000030517578
2011-08-17,129.35000610351562
2011-08-18,123.5
2011-08-19,120.69999694824219
2011-08-22,119.5
2011-08-23,122.6500015258789
2011-08-24,126.19999694824219
2011-08-25,125.94999694824219
2011-08-26,127.0
2011-08-29,132.35000610351562
2011-08-30,131.64999389648438
2011-08-31,133.1999969482422
2011-09-01,130.39999389648438
2011-09-02,125.25
2011-09-06,122.5999984741211
2011-09-07,128.0500030517578
2011-09-08,125.9000015258789
2011-09-09,122.0999984741211
2011-09-12,122.0999984741211
2011-09-13,123.55000305175781
2011-09-14,125.0
2011-09-15,128.60000610351562
2011-09-19,124.30000305175781
2011-09-20,124.80000305175781
2011-09-21,118.5
2011-09-22,114.8499984741211
2011-09-23,115.80000305175781
2011-09-26,121.0
2011-09-27,121.8499984741211
2011-09-28,118.3499984741211
2011-09-29,121.5999984741211
2011-09-30,117.30000305175781
2011-10-03,111.94999694824219
2011-10-04,116.19999694824219
2011-10-05,117.8499984741211
2011-10-06,121.5999984741211
2011-10-07,117.6500015258789
2011-10-10,123.30000305175781
2011-10-11,123.3499984741211
2011-10-12,126.44999694824219
2011-10-13,123.8499984741211
2011-10-14,125.0999984741211
2011-10-17,121.5
2011-10-18,126.9000015258789
2011-10-19,125.3499984741211
2011-10-20,127.0
2011-10-21,130.35000610351562
2011-10-24,133.0500030517578
2011-10-25,129.35000610351562
2011-10-26,131.60000610351562
2011-10-27,139.6999969482422
2011-10-28,139.5500030517578
2011-10-31,134.1999969482422
2011-11-01,127.80000305175781
2011-11-02,131.5500030517578
2011-11-03,133.85000610351562
2011-11-04,132.0500030517578
2011-11-07,132.64999389648438
2011-11-08,135.3000030517578
2011-11-09,128.0500030517578
2011-11-10,128.60000610351562
2011-11-11,131.60000610351562
2011-11-14,129.0500030517578
2011-11-15,129.60000610351562
2011-11-16,126.3499984741211
2011-11-17,123.55000305175781
2011-11-18,124.30000305175781
2011-11-21,121.30000305175781
2011-11-22,120.0999984741211
2011-11-23,116.6500015258789
2011-11-25,117.25
2011-11-28,120.4000015258789
2011-11-29,119.8499984741211
2011-11-30,127.69999694824219
2011-12-01,126.69999694824219
2011-12-02,128.39999389648438
2011-12-05,130.8000030517578
2011-12-06,131.0
2011-12-07,132.5500030517578
2011-12-08,127.8499984741211
2011-12-09,130.35000610351562
2011-12-12,126.9000015258789
2011-12-13,124.94999694824219
2011-12-14,124.94999694824219
2011-12-15,125.0999984741211
2011-12-19,122.1500015258789
2011-12-20,126.55000305175781
2011-12-21,127.25
2011-12-22,129.89999389648438
2011-12-23,130.85000610351562
2011-12-27,130.39999389648438
