date,Settle
2012-04-23,1144.6800537109375
2012-04-24,1143.1300048828125
2012-04-25,1141.5550537109375
2012-04-26,1141.89501953125
2012-04-27,1141.8050537109375
2012-04-30,1140.6180419921875
2012-05-01,1066.969970703125
2012-05-02,1059.2850341796875
2012-05-03,1054.2449951171875
2012-05-04,1036.4200439453125
2012-05-07,1036.25
2012-05-08,1037.800048828125
2012-05-09,1040.18994140625
2012-05-10,1033.0400390625
2012-05-11,1032.10498046875
2012-05-14,1030.0450439453125
2012-05-15,1022.9199829101562
2012-05-16,1018.35498046875
2012-05-17,1010.97998046875
2012-05-18,1014.97998046875
2012-05-21,1021.5999755859375
2012-05-22,1024.3299560546875
2012-05-23,1019.22998046875
2012-05-24,1019.9349975585938
2012-05-25,1021.5599975585938
2012-05-29,1021.864990234375
2012-05-30,1020.2999877929688
2012-05-31,1019.0230102539062
2012-06-01,928.905029296875
2012-06-04,932.260009765625
2012-06-05,932.02001953125
2012-06-06,949.1799926757812
2012-06-07,933.0999755859375
2012-06-08,929.344970703125
2012-06-11,927.4000244140625
2012-06-12,925.0250244140625
2012-06-13,928.9000244140625
2012-06-14,936.85498046875
2012-06-15,940.2550048828125
2012-06-18,934.969970703125
2012-06-19,930.9299926757812
2012-06-20,925.9400024414062
2012-06-21,925.0499877929688
2012-06-22,920.719970703125
2012-06-25,927.4550170898438
2012-06-26,928.9459838867188
2012-06-27,928.4089965820312
2012-06-28,926.822998046875
2012-06-29,928.2369995117188
2012-07-02,933.5499877929688
2012-07-03,966.0650024414062
2012-07-05,970.2550048828125
2012-07-06,963.0499877929688
2012-07-09,968.77001953125
2012-07-10,958.1099853515625
2012-07-11,965.385009765625
2012-07-12,970.8300170898438
2012-07-13,976.739990234375
2012-07-16,984.0900268554688
2012-07-17,984.8599853515625
2012-07-18,989.6849975585938
2012-07-19,992.9149780273438
2012-07-20,991.510009765625
2012-07-23,981.094970703125
2012-07-24,978.25
2012-07-25,975.4949951171875
2012-07-26,977.6649780273438
2012-07-27,979.02001953125
2012-07-30,979.5499877929688
2012-07-31,979.2899780273438
2012-08-01,994.5750122070312
2012-08-02,1005.3499755859375
2012-08-03,1024.6400146484375
2012-08-06,1019.7899780273438
2012-08-07,1039.06005859375
2012-08-08,1044.85498046875
2012-08-09,1049.6400146484375
2012-08-10,1054.905029296875
2012-08-13,1060.010009765625
2012-08-14,1059.4949951171875
2012-08-15,1082.0899658203125
2012-08-16,1090.18994140625
2012-08-17,1076.1300048828125
2012-08-20,1076.2049560546875
2012-08-21,1078.9649658203125
2012-08-22,1078.635009765625
2012-08-23,1080.0050048828125
2012-08-27,1074.300048828125
2012-08-28,1071.489990234375
2012-08-29,1071.52001953125
2012-08-30,1071.14501953125
2012-08-31,1071.7840576171875
2012-09-04,1108.60498046875
2012-09-05,1098.1500244140625
2012-09-06,1117.3399658203125
2012-09-07,1128.1400146484375
2012-09-10,1125.18994140625
2012-09-11,1122.2349853515625
2012-09-12,1134.31494140625
2012-09-13,1120.93505859375
2012-09-14,1128.8499755859375
2012-09-17,1120.594970703125
2012-09-18,1114.68505859375
2012-09-19,1104.3499755859375
2012-09-20,1110.7099609375
2012-09-21,1116.0450439453125
