date,Settle
2000-03-14,100.62000274658203
2000-03-15,101.22000122070312
2000-03-16,101.61000061035156
2000-03-17,102.8499984741211
2000-03-20,102.52999877929688
2000-03-21,102.33000183105469
2000-03-22,101.76000213623047
2000-03-24,103.44999694824219
2000-03-27,102.19000244140625
2000-03-28,100.94000244140625
2000-03-29,99.55000305175781
2000-03-30,100.58000183105469
2000-03-31,96.95999908447266
2000-04-03,99.66000366210938
2000-04-04,100.26000213623047
2000-04-05,100.23999786376953
2000-04-06,99.86000061035156
2000-04-07,99.93000030517578
2000-04-10,97.08000183105469
2000-04-11,97.08000183105469
2000-04-12,100.5
2000-04-13,100.27999877929688
2000-04-14,99.88999938964844
2000-04-17,98.79000091552734
2000-04-18,98.58999633789062
2000-04-19,97.08000183105469
2000-04-20,100.23999786376953
2000-04-24,98.76000213623047
2000-04-25,96.7699966430664
2000-04-26,97.58999633789062
2000-04-27,96.33000183105469
2000-04-28,97.9000015258789
2000-05-02,98.05000305175781
2000-05-04,95.7699966430664
2000-05-05,97.0199966430664
2000-05-08,97.30000305175781
2000-05-09,98.79000091552734
2000-05-10,99.05000305175781
2000-05-11,97.26000213623047
2000-05-12,99.19000244140625
2000-05-15,99.58000183105469
2000-05-19,95.69000244140625
2000-05-22,96.54000091552734
2000-05-23,96.27999877929688
2000-05-24,97.5
2000-05-26,99.37000274658203
2000-05-30,99.06999969482422
2000-05-31,100.58999633789062
2000-06-01,101.05999755859375
2000-06-02,101.87000274658203
2000-06-05,101.69999694824219
2000-06-06,101.69999694824219
2000-06-07,101.69999694824219
2000-06-08,101.69999694824219
2000-06-09,101.69999694824219
2000-06-12,101.69999694824219
2000-06-13,101.69999694824219
2000-06-14,101.69999694824219
2000-06-15,101.69999694824219
2000-06-16,101.69999694824219
2000-06-19,101.7699966430664
2000-06-21,98.68000030517578
2000-06-22,96.91000366210938
2000-06-23,97.0
2000-06-26,98.18000030517578
2000-06-27,98.63999938964844
2000-06-28,98.56999969482422
2000-06-29,99.08000183105469
2000-06-30,100.04000091552734
2000-07-03,99.54000091552734
2000-07-05,101.18000030517578
2000-07-06,101.29000091552734
2000-07-07,101.31999969482422
2000-07-10,101.44000244140625
2000-07-11,101.11000061035156
2000-07-12,101.25
2000-07-13,100.5999984741211
2000-07-14,100.44000244140625
2000-07-17,100.62999725341797
2000-07-18,99.6500015258789
2000-07-19,99.29000091552734
2000-07-20,99.72000122070312
2000-07-21,101.30999755859375
2000-07-24,100.72000122070312
2000-07-25,101.80000305175781
2000-07-26,102.2300033569336
2000-07-27,101.18000030517578
2000-07-28,100.58999633789062
2000-07-31,100.76000213623047
2000-08-01,99.73999786376953
2000-08-02,98.9000015258789
2000-08-03,97.83000183105469
2000-08-04,98.0199966430664
2000-08-07,98.6500015258789
2000-08-08,97.52999877929688
2000-08-09,96.47000122070312
2000-08-11,97.80000305175781
2000-08-14,98.7300033569336
2000-08-15,99.2699966430664
2000-08-16,99.08000183105469
2000-08-17,99.22000122070312
2000-08-18,98.0199966430664
2000-08-22,96.87000274658203
2000-08-23,96.05000305175781
2000-08-24,96.12000274658203
2000-08-25,96.26000213623047
2000-08-28,95.61000061035156
2000-08-29,94.41000366210938
2000-10-30,91.23999786376953
2000-10-31,92.01000213623047
2000-11-02,97.54000091552734
2000-11-06,91.94000244140625
2000-11-07,91.76000213623047
2000-11-13,97.54000091552734
2001-01-16,101.36000061035156
2001-01-24,101.36000061035156
2001-01-29,108.19000244140625
2001-01-30,106.58000183105469
2001-02-02,108.37000274658203
2001-02-06,110.04000091552734
2001-04-02,110.2300033569336
2001-04-03,111.55000305175781
2001-04-04,112.11000061035156
2001-04-05,110.30000305175781
2001-04-06,110.95999908447266
2001-04-09,111.37000274658203
2001-04-11,109.72000122070312
2001-04-12,109.41000366210938
2001-04-17,107.91999816894531
2001-04-18,107.37000274658203
2001-04-19,107.91000366210938
2001-04-20,109.93000030517578
2001-04-24,108.45999908447266
2001-04-27,109.83000183105469
2001-05-01,108.30000305175781
2001-05-02,108.13999938964844
2001-05-03,107.48999786376953
2001-05-04,107.87999725341797
2001-05-07,107.3499984741211
2001-05-08,106.62999725341797
2001-05-09,107.58999633789062
2001-05-10,107.58999633789062
2001-05-11,106.94999694824219
2001-05-14,107.33000183105469
2001-05-15,107.97000122070312
2001-05-18,108.37999725341797
2001-05-21,107.11000061035156
2001-05-22,105.80000305175781
2001-05-23,102.2300033569336
2001-05-24,102.52999877929688
2001-05-25,103.20999908447266
2001-05-29,102.54000091552734
2001-05-30,102.87000274658203
2001-05-31,100.62000274658203
2001-06-01,100.77999877929688
2001-06-04,100.76000213623047
2001-06-05,102.4000015258789
2001-06-06,101.91000366210938
2001-06-07,101.97000122070312
2001-06-08,102.87999725341797
2001-06-11,102.79000091552734
2001-06-12,103.43000030517578
2001-06-13,104.08999633789062
2001-06-14,104.70999908447266
2001-06-15,106.05999755859375
2001-06-18,105.80999755859375
2001-06-19,104.0
2001-06-20,104.58999633789062
2001-06-21,105.30000305175781
2001-06-22,105.37999725341797
2001-06-25,105.48999786376953
2001-06-26,105.7699966430664
2001-06-27,105.91999816894531
2001-06-28,104.31999969482422
2001-06-29,104.98999786376953
2001-07-02,104.33000183105469
2001-07-03,104.52999877929688
2001-07-05,104.29000091552734
2001-07-06,105.86000061035156
2001-07-09,105.43000030517578
2001-07-10,106.26000213623047
2001-07-11,106.0
2001-07-12,104.81999969482422
2001-07-13,105.81999969482422
2001-07-17,106.62999725341797
2001-07-18,107.33000183105469
2001-07-19,106.7699966430664
