date,Settle
2013-02-11,6.291999816894531
2013-02-12,6.290999889373779
2013-02-13,6.289999961853027
2013-02-14,6.289000034332275
2013-02-15,6.288000106811523
2013-02-22,6.247799873352051
2013-02-25,6.24560022354126
2013-02-26,6.243299961090088
2013-02-27,6.243299961090088
2013-02-28,6.235300064086914
2013-03-01,6.234399795532227
2013-03-04,6.23829984664917
2013-03-05,6.230999946594238
2013-03-06,6.223499774932861
2013-03-07,6.216700077056885
2013-03-08,6.217899799346924
2013-03-11,6.216599941253662
2013-03-12,6.215700149536133
2013-03-13,6.220300197601318
2013-03-14,6.217400074005127
2013-03-15,6.212200164794922
2013-03-18,6.21619987487793
2013-03-19,6.223899841308594
2013-03-20,6.216300010681152
2013-03-21,6.214099884033203
2013-03-22,6.21150016784668
2013-03-25,6.212100028991699
2013-03-26,6.211699962615967
2013-03-27,6.215199947357178
2013-03-28,6.211299896240234
2013-04-01,6.206600189208984
2013-04-02,6.195300102233887
2013-04-03,6.197700023651123
2013-04-04,6.202899932861328
2013-04-05,6.2006001472473145
2013-04-08,6.201000213623047
2013-04-09,6.191999912261963
2013-04-10,6.186399936676025
2013-04-11,6.184700012207031
2013-04-12,6.186500072479248
2013-04-15,6.185999870300293
2013-04-17,6.186999797821045
2013-04-18,6.179100036621094
2013-04-19,6.183499813079834
2013-04-22,6.184299945831299
2013-04-23,6.183800220489502
2013-04-24,6.176400184631348
2013-04-25,6.1697001457214355
2013-04-26,6.1697001457214355
2013-04-29,6.163599967956543
2013-04-30,6.1656999588012695
2013-05-01,6.163599967956543
2013-05-02,6.1616997718811035
2013-05-03,6.156400203704834
2013-05-06,6.177700042724609
2013-05-07,6.159200191497803
2013-05-08,6.138700008392334
2013-05-09,6.144199848175049
2013-05-10,6.1519999504089355
2013-05-13,6.150400161743164
2013-05-15,6.156400203704834
2013-05-16,6.156899929046631
2013-05-17,6.159599781036377
2013-05-20,6.146100044250488
2013-05-21,6.14300012588501
2013-05-22,6.144400119781494
2013-05-23,6.138199806213379
2013-05-24,6.132699966430664
2013-05-28,6.129899978637695
2013-05-29,6.14169979095459
2013-05-30,6.142300128936768
2013-05-31,6.15369987487793
2013-06-03,6.1331000328063965
2013-06-04,6.134699821472168
2013-06-05,6.135000228881836
2013-06-06,6.130799770355225
2013-06-07,6.143899917602539
2013-06-10,6.151700019836426
2013-06-11,6.151199817657471
2013-06-12,6.147600173950195
2013-06-13,6.14139986038208
2013-06-14,6.135700225830078
2013-06-17,6.129499912261963
2013-06-19,6.149199962615967
2013-06-20,6.156799793243408
2013-06-21,6.156000137329102
2013-06-24,6.161900043487549
2013-06-25,6.1579999923706055
2013-06-26,6.16349983215332
2013-06-27,6.156000137329102
2013-06-28,6.145699977874756
2013-07-01,6.1427998542785645
2013-07-02,6.140399932861328
2013-07-03,6.138999938964844
2013-07-05,6.141300201416016
2013-07-08,6.1402997970581055
2013-07-09,6.138700008392334
2013-07-10,6.141499996185303
2013-07-11,6.1367998123168945
2013-07-12,6.142000198364258
2013-07-15,6.141600131988525
2013-07-17,6.150000095367432
2013-07-18,6.156899929046631
2013-07-19,6.148900032043457
2013-07-22,6.14870023727417
2013-07-23,6.145999908447266
2013-07-24,6.147200107574463
2013-07-25,6.145999908447266
2013-07-26,6.143799781799316
2013-07-29,6.143599987030029
2013-07-30,6.143499851226807
2013-07-31,6.138999938964844
2013-08-01,6.138599872589111
2013-08-02,6.131999969482422
2013-08-05,6.126999855041504
2013-08-06,6.123799800872803
2013-08-07,6.1234002113342285
2013-08-08,6.116000175476074
2013-08-09,6.121500015258789
2013-08-12,6.120699882507324
2013-08-13,6.121200084686279
2013-08-14,6.1143999099731445
2013-08-15,6.110599994659424
2013-08-16,6.110300064086914
2013-08-19,6.112100124359131
2013-08-21,6.1269001960754395
2013-08-22,6.122700214385986
2013-08-23,6.118000030517578
2013-08-26,6.11929988861084
2013-08-27,6.121799945831299
2013-08-28,6.122000217437744
2013-08-29,6.121200084686279
2013-08-30,6.121399879455566
2013-09-03,6.117800235748291
2013-09-04,6.117300033569336
2013-09-05,6.116300106048584
2013-09-06,6.114099979400635
2013-09-09,6.107999801635742
2013-09-10,6.1118998527526855
2013-09-11,6.110000133514404
2013-09-12,6.109600067138672
2013-09-13,6.1132001876831055
2013-09-16,6.111800193786621
2013-09-18,6.112599849700928
2013-09-19,6.11329984664917
2013-09-20,6.114699840545654
2013-09-23,6.116000175476074
2013-09-24,6.120699882507324
2013-09-25,6.122000217437744
2013-09-26,6.120699882507324
2013-09-27,6.117700099945068
2013-09-30,6.117199897766113
2013-10-01,6.115499973297119
2013-10-02,6.111400127410889
2013-10-03,6.110300064086914
2013-10-04,6.1097002029418945
2013-10-07,6.10860013961792
2013-10-08,6.111400127410889
2013-10-09,6.1153998374938965
2013-10-10,6.1072001457214355
2013-10-11,6.10699987411499
2013-10-16,6.098400115966797
2013-10-17,6.095399856567383
2013-10-18,6.095099925994873
2013-10-21,6.0914998054504395
2013-10-22,6.088099956512451
2013-10-23,6.090000152587891
2013-10-24,6.082499980926514
2013-10-25,6.079100131988525
2013-10-28,6.077400207519531
2013-10-29,6.084199905395508
2013-10-30,6.087500095367432
2013-10-31,6.094600200653076
2013-11-01,6.090000152587891
2013-11-04,6.089799880981445
2013-11-05,6.089600086212158
2013-11-06,6.085899829864502
2013-11-07,6.087500095367432
2013-11-08,6.082099914550781
2013-11-11,6.0802001953125
2013-11-12,6.079899787902832
2013-11-13,6.076600074768066
2013-11-14,6.07859992980957
2013-11-15,6.076399803161621
