,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,CL,2008-01-02,-0.0020669069490287,0.12454946,-0.00025743215138128195,0.0201919657146161,-0.00025743215138128195,-0.00025743215138128195,-0.00025743215138128195,-0.00025743215138128195,-0.00025743215138128195,-0.00025743215138128195
1,CL,2008-01-03,-0.0060769183162884,0.95177907,-0.005783883648449861,0.0199106783992372,-0.0058035539473562285,-0.005823224246262596,-0.005842894545168963,-0.005862564844075331,-0.005882235142981699,-0.005901905441888067
2,CL,2008-01-04,-0.0137481317994756,0.99352956,-0.013659175312557635,0.0197956821163868,-0.013660302951426215,-0.013661430590294796,-0.013662558229163376,-0.013663685868031955,-0.013664813506900535,-0.013665941145769116
3,CL,2008-01-07,0.0060757699580341,0.995729,0.006049820521825915,0.0202804900494026,0.006049304919030878,0.00604878931623584,0.006048273713440803,0.006047758110645765,0.006047242507850729,0.0060467269050556915
4,CL,2008-01-08,-0.003229403764733,0.9959173,-0.0032162191433828813,0.0200471859240137,-0.0032164935357799317,-0.003216767928176982,-0.003217042320574033,-0.0032173167129710832,-0.0032175911053681336,-0.003217865497765184
5,CL,2008-01-09,-0.0097858064784912,0.9960243,-0.00974690115129497,0.0197821945423391,-0.009747218110588228,-0.009747535069881486,-0.009747852029174744,-0.009748168988468002,-0.009748485947761261,-0.00974880290705452
6,CL,2008-01-10,-0.0051774017174875,0.9960783,-0.005157097565356295,0.0198651539023325,-0.005157195621398078,-0.0051572936774398614,-0.005157391733481644,-0.005157489789523428,-0.005157587845565211,-0.005157685901606994
7,CL,2008-01-11,0.0078314991665115,0.9960647,0.007800680044347811,0.01965570187442,0.0078004279312451205,0.007800175818142429,0.007799923705039739,0.007799671591937047,0.007799419478834357,0.0077991673657316655
8,CL,2008-01-14,-0.0118122836537613,0.9960321,-0.011765413915490608,0.0195313923487593,-0.011765565508438236,-0.011765717101385865,-0.011765868694333492,-0.011766020287281121,-0.01176617188022875,-0.011766323473176379
9,CL,2008-01-15,-0.005517349893342,0.9961412,-0.005496059517626806,0.0197539038000282,-0.005496328303047945,-0.005496597088469084,-0.005496865873890223,-0.005497134659311362,-0.005497403444732501,-0.00549767223015364
10,CL,2008-01-16,-0.00377855746531,0.99611694,-0.0037638850856259957,0.0195454483844559,-0.0037641385949468732,-0.0037643921042677508,-0.003764645613588628,-0.0037648991229095054,-0.003765152632230383,-0.0037654061415512605
11,CL,2008-01-17,0.0023933683023068,0.99618536,0.0023842384694442243,0.0192737926338298,0.0023838974185293933,0.002383556367614562,0.002383215316699731,0.0023828742657848994,0.0023825332148700684,0.0023821921639552374
12,CL,2008-01-18,-0.0039582334671007,0.9961009,-0.003942799929111808,0.0189774759037854,-0.003943179111217034,-0.003943558293322259,-0.0039439374754274845,-0.0039443166575327095,-0.003944695839637935,-0.003945075021743161
13,NG,2008-01-02,-0.0074444990594424,-0.021034377,0.00015659039752748398,0.0284576358294426,0.00015659039752748398,0.00015659039752748398,0.00015659039752748398,0.00015659039752748398,0.00015659039752748398,0.00015659039752748398
14,NG,2008-01-03,0.0072503383661121,0.6622914,0.004801836801960956,0.0283614326986282,0.0047904548836045155,0.004779072965248076,0.004767691046891635,0.004756309128535194,0.004744927210178754,0.004733545291822313
15,NG,2008-01-04,0.0016290568558242,0.9611194,0.001565718169625669,0.0281104699247454,0.0015605972395520522,0.0015554763094784354,0.0015503553794048183,0.0015452344493312015,0.0015401135192575847,0.0015349925891839679
16,NG,2008-01-07,0.0038171523711316,0.9931409,0.003790970050810236,0.0276479012073834,0.0037901525962164393,0.003789335141622642,0.003788517687028845,0.0037877002324350484,0.003786882777841251,0.0037860653232474543
17,NG,2008-01-08,0.0057493316474622,0.995503,0.00572347695114035,0.0272303134425793,0.0057231757088654885,0.005722874466590627,0.005722573224315765,0.005722271982040903,0.005721970739766041,0.005721669497491179
18,NG,2008-01-09,0.0069430091291585,0.9957448,0.006913465406187381,0.0268863237035849,0.006913240171131096,0.006913014936074809,0.0069127897010185235,0.006912564465962238,0.006912339230905952,0.006912113995849666
19,NG,2008-01-10,-0.0021076726987833,0.99579257,-0.002098804808655736,0.0265983409306273,-0.00209899510522409,-0.0020991854017924443,-0.0020993756983607986,-0.002099565994929153,-0.002099756291497507,-0.0020999465880658613
20,NG,2008-01-11,0.006276398949645,0.99582773,0.006250212146657174,0.0262223892644359,0.006249957921303021,0.006249703695948869,0.006249449470594717,0.006249195245240564,0.006248941019886411,0.006248686794532259
21,NG,2008-01-14,-0.0068564619349351,0.99578,-0.0068275276048893165,0.0259028151919963,-0.00682774809253711,-0.006827968580184904,-0.006828189067832697,-0.00682840955548049,-0.0068286300431282835,-0.006828850530776078
22,NG,2008-01-15,-0.0028139369737493,0.9958486,-0.0028022551848109764,0.0258115047618821,-0.0028023206929703843,-0.0028023862011297917,-0.0028024517092891995,-0.0028025172174486073,-0.0028025827256080147,-0.0028026482337674226
23,NG,2008-01-16,-0.0023724206649191,0.99590933,-0.0023627158825384356,0.0254655009587847,-0.0023629646765124124,-0.0023632134704863893,-0.002363462264460366,-0.002363711058434343,-0.00236395985240832,-0.0023642086463822967
24,NG,2008-01-17,-0.0040988967015633,0.9959413,-0.004082260432947801,0.0251040060717946,-0.0040825270999368555,-0.00408279376692591,-0.004083060433914965,-0.00408332710090402,-0.004083593767893075,-0.004083860434882129
25,NG,2008-01-18,-0.0153887689940093,0.9959287,-0.015326116771725472,0.0248130273623788,-0.015326336334287115,-0.015326555896848759,-0.015326775459410401,-0.015326995021972043,-0.015327214584533688,-0.01532743414709533
26,NG,2008-01-22,-0.0023591491345589,0.99597806,-0.0023496607721182764,0.0255881352435386,-0.0023502342850987767,-0.002350807798079277,-0.002351381311059777,-0.0023519548240402773,-0.0023525283370207776,-0.002353101850001278
27,NG,2008-01-23,0.0089052827384547,0.99589294,0.008868708225311803,0.0252005754682635,0.008868427007747676,0.008868145790183546,0.008867864572619419,0.00886758335505529,0.008867302137491163,0.008867020919927034
28,NG,2008-01-24,0.0087251000444438,0.99590063,0.008689332639371548,0.0251242215138505,0.00868927575385705,0.008689218868342551,0.008689161982828052,0.008689105097313556,0.008689048211799057,0.008688991326284558
29,NG,2008-01-25,0.0053000978542069,0.9959087,0.005278413445017043,0.0250127135514212,0.00527832980398932,0.005278246162961597,0.005278162521933873,0.0052780788809061495,0.005277995239878427,0.005277911598850703
30,NG,2008-01-28,-0.0046805175583122,0.9959,-0.004661327320713565,0.024689791842852,-0.004661573191814865,-0.0046618190629161655,-0.004662064934017465,-0.004662310805118765,-0.004662556676220066,-0.004662802547321366
31,NG,2008-01-29,0.0023704097175857,0.9959547,0.0023608206810540834,0.0244282978941164,0.002360615623550711,0.0023604105660473386,0.0023602055085439663,0.002360000451040594,0.0023597953935372215,0.002359590336033849
32,NG,2008-01-30,0.0014171711669098,0.995927,0.0014113989950238558,0.0240350402434931,0.0014110843735710718,0.0014107697521182877,0.0014104551306655037,0.0014101405092127198,0.0014098258877599356,0.0014095112663071517
