,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,ZR,2006-01-03,0.0,-0.9973693,-0.0,0.011924608375371,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,ZR,2006-01-04,-0.0010002846433938,-0.99998814,0.001000272778693242,0.0117346869109802,0.000999527785481408,0.0009987827922695743,0.0009980377990577403,0.0009972928058459066,0.0009965478126340726,0.0009958028194222389
2,ZR,2006-01-05,0.0111858337444813,-0.99998885,-0.011185709066411339,0.0115573765965408,-0.01118632676853035,-0.011186944470649362,-0.011187562172768374,-0.011188179874887386,-0.011188797577006398,-0.01118941527912541
3,ZR,2006-01-06,-0.0030101068199369,-0.9999816,0.0030100513802854487,0.0115550738891614,0.003010043530448249,0.003010035680611049,0.0030100278307738496,0.0030100199809366497,0.00301001213109945,0.0030100042812622506
4,ZR,2006-01-09,0.0142685943052031,-0.99996907,-0.014268152908940191,0.0114177835349385,-0.014268644021166312,-0.014269135133392433,-0.014269626245618552,-0.014270117357844673,-0.014270608470070794,-0.014271099582296914
5,ZR,2006-01-10,-0.0029723216643445,-0.9999474,0.00297216540554042,0.0115461285679924,0.002971704571671226,0.002971243737802032,0.002970782903932838,0.0029703220700636438,0.0029698612361944497,0.0029694004023252557
6,ZR,2006-01-11,0.0020119197495837,-0.9999587,-0.0020118366451886403,0.0114132806158485,-0.0020123133721306145,-0.0020127900990725887,-0.0020132668260145633,-0.0020137435529565375,-0.0020142202798985116,-0.002014697006840486
7,ZR,2006-01-12,0.0,-0.9999378,-0.0,0.0112246418094889,-6.947724371979659e-07,-1.3895448743959317e-06,-2.0843173115938975e-06,-2.7790897487918634e-06,-3.473862185989829e-06,-4.168634623187795e-06
8,ZR,2006-01-13,0.0,-0.99994886,-0.0,0.0110486195264859,-6.71006046573841e-07,-1.342012093147682e-06,-2.0130181397215233e-06,-2.684024186295364e-06,-3.355030232869205e-06,-4.026036279443047e-06
9,ZR,2006-01-17,-0.0221169725624121,-0.999945,0.02211575579523958,0.0108750348078464,0.022115073449488185,0.022114391103736787,0.022113708757985392,0.022113026412233994,0.0221123440664826,0.0221116617207312
10,ZR,2006-01-18,0.0109499193393725,-0.99994427,-0.010949309096613373,0.0118063785791022,-0.010952736011266175,-0.010956162925918979,-0.010959589840571781,-0.010963016755224585,-0.010966443669877387,-0.01096987058453019
11,ZR,2006-01-19,0.0,-0.9997868,-0.0,0.0118162900592981,-3.985990304924969e-08,-7.971980609849938e-08,-1.195797091477491e-07,-1.5943961219699877e-07,-1.9929951524624844e-07,-2.391594182954982e-07
12,ZR,2006-01-20,0.028920558120722,-0.9998087,-0.028915026447826488,0.0116258498035674,-0.028915682159088196,-0.028916337870349904,-0.028916993581611608,-0.028917649292873316,-0.028918305004135024,-0.028918960715396732
13,ZR,2006-01-23,0.0021626098829024,-0.9995397,-0.0021616143758930333,0.0129422673654569,-0.0021657569252409043,-0.0021698994745887753,-0.0021740420239366462,-0.0021781845732845176,-0.0021823271226323886,-0.0021864696719802595
14,ZR,2006-01-24,0.0008769856776011,-0.9996068,-0.0008766408364477683,0.0127283328999108,-0.0008772566106724876,-0.0008778723848972069,-0.0008784881591219262,-0.0008791039333466456,-0.0008797197075713649,-0.0008803354817960843
15,ZR,2006-01-25,-0.0129107393543292,-0.9984782,0.012891091458206582,0.0125218405841712,0.012890522178087126,0.012889952897967672,0.012889383617848216,0.01288881433772876,0.012888245057609306,0.01288767577748985
16,ZR,2006-01-26,0.0039796468630837,-0.99516,-0.00396038530713925,0.0128266712754342,-0.003961402844446684,-0.003962420381754118,-0.003963437919061552,-0.0039644554563689855,-0.00396547299367642,-0.003966490530983854
17,ZR,2006-01-27,0.0178695445065921,-0.9713838,-0.01735818622655238,0.0126276543626535,-0.017358498091080924,-0.017358809955609466,-0.01735912182013801,-0.017359433684666557,-0.0173597455491951,-0.017360057413723644
